run,seed,status,screenshotIndex,screenshotFile,size,river,shore,walls,retries,rejectDistinct,rejectDistance,rejectSide,timeout,cityGenerationMs,navMeshGenerationMs,pathfindingUntilFoundMs,pathfindingMsByRetry,startX,startY,startWardType,startArea,goalX,goalY,goalWardType,goalArea,straightLineDistance,selectedRouteIndexes,route1Length,route2Length,route3Length,route4Length,route1Side,route2Side,route3Side,route4Side,route1SideLabel,route2SideLabel,route3SideLabel,route4SideLabel,candidateRouteLengths,reason,failedAttempts
499,933303349,ok,499,route-stress-0499.png,25,false,true,true,5,0,1,4,0,308,8,550,140|132|157|48|56|12,-31.740177,39.664205,generic,inner,-69.635213,-22.520418,generic,inner,72.821,2|3,,90.789,94.383,,-3.49544,5.786443,-9.398017,7.846796,L,R,L,R,74.977|90.789|94.383|98.733,ok,"0.847342,110.504715>-64.579378,14.008203:side;-36.381823,81.041049>17.831267,19.673611:side;-75.517058,42.297786>-28.939077,111.957559:side;3.109855,107.868472>1.126497,1.962446:side;-11.746208,57.628480>-35.272538,104.141498:distance"
500,1190159117,ok,500,route-stress-0500.png,40,false,true,true,5,0,0,5,0,442,12,478,83|88|154|80|16|52,-85.80527,21.538174,gate,inner,-15.787105,-50.65395,generic,inner,100.57,3|4,,,130.743,131.531,4.029029,5.540847,10.732305,-3.607406,R,R,R,L,114.648|127.645|130.743|131.531,ok,"12.169534,39.601220>-84.143415,20.437901:side;36.253637,99.068673>12.316416,38.913271:side;56.493558,30.012999>7.432591,-56.267975:side;-52.183841,92.095704>-84.862943,20.205179:side;-22.791797,66.400652>-6.675277,11.594782:side"
501,97397619,ok,501,route-stress-0501.png,35,true,false,true,0,0,0,0,0,553,20,106,104,-26.485042,87.02462,outerHighrise,outsideWall,-84.138158,52.848618,outerHighrise,outsideWall,67.021,3|4,,,114.722,123.693,1.653572,6.973483,9.257147,-14.448652,R,R,R,L,70.419|89.73|114.722|123.693,ok,
502,539061890,ok,502,route-stress-0502.png,31,true,true,true,6,0,0,6,0,272,24,725,205|83|109|66|21|117|111,-9.310529,57.368372,generic,inner,-83.728313,0.673197,gate,inner,93.554,3|4,,,135.458,135.771,5.865919,13.937428,14.322356,-10.56636,R,R,R,L,129.061|129.97|135.458|135.771,ok,"-116.293814,17.449276>-28.370402,-36.385261:side;-7.198359,-17.781938>25.186009,-60.743031:side;24.622353,12.519501>62.909751,-20.987129:side;18.919722,50.455002>-32.645852,-30.286647:side;40.289010,2.616770>-14.359586,46.496652:side;-83.128300,66.433808>15.134933,78.503903:side"
503,250973377,ok,503,route-stress-0503.png,25,false,true,true,3,0,0,3,0,166,12,340,215|0|61|60,1.897076,-0.615464,plaza,inner,78.300833,23.599683,outerHighrise,outsideWall,80.149,2|3,,147.665,152.55,,19.533533,20.541523,-24.94217,17.440237,R,R,L,R,133.941|147.665|152.55|158.752,ok,"9.473734,52.649235>-45.403447,58.386488:side;62.276161,62.023201>-20.993334,46.161520:side;42.521937,4.868034>-49.470795,-13.726416:side"
504,17432737,ok,504,route-stress-0504.png,37,true,true,true,9,1,0,8,0,400,16,820,186|186|323|35|40|7|5|8|6|7,108.191158,102.855049,outerHighrise,outsideWall,49.406001,151.483229,outerHighrise,outsideWall,76.292,3|4,,,123.63,125.052,2.490722,2.867166,7.821805,-11.67019,R,R,R,L,82.896|86.736|123.63|125.052,ok,"88.147454,0.298734>-17.977044,27.068298:side;122.547960,25.759826>76.780926,-72.688538:side;74.234701,100.906710>131.851725,63.736475:distinct;39.677515,-68.381808>135.502398,-11.863486:side;50.879641,66.899835>-27.293141,154.655698:side;48.070618,56.718494>131.245402,63.691409:side;116.901872,-36.643606>144.100863,32.023991:side;50.933280,11.063141>147.751096,-23.283289:side;82.041855,64.262575>37.315020,70.248322:side"
505,936445245,ok,505,route-stress-0505.png,38,false,false,true,3,0,0,2,1,330,11,453,56|1|52|341,3.244331,1.403035,plaza,inner,-96.16517,38.3828,outerHighrise,outsideWall,106.065,2|3,,198.719,212.341,,21.827681,-36.397063,38.022844,-52.010411,R,L,R,L,161.408|198.719|212.341|277.666,ok,"-17.519219,25.017774>6.134309,-57.423367:side;-7.987831,104.752087>12.475231,31.661569:timeout;34.526806,-45.427086>39.570589,2.151201:side"
506,1688164303,ok,506,route-stress-0506.png,35,true,false,true,6,0,0,6,0,534,19,720,360|81|30|112|59|10|55,-47.944555,-20.626026,generic,inner,-33.112381,39.179473,generic,inner,61.617,3|4,,,87.048,87.077,-3.322656,-1.080891,-14.206834,3.310286,L,L,L,R,67.698|74.372|87.048|87.077,ok,"25.824862,46.810949>87.724360,9.473218:side;62.504207,4.418423>6.242501,-68.002600:side;28.120793,57.177458>77.648466,-44.258531:side;-102.568534,25.053496>-30.038917,-10.672092:side;11.517771,-2.400107>-29.619600,-7.968576:side;12.881064,-6.791414>44.461773,38.927793:side"
507,1024595314,ok,507,route-stress-0507.png,33,true,true,false,2,1,0,1,0,482,9,491,165|298|25,-0.336686,-104.365657,generic,inner,71.698962,-33.910812,generic,inner,100.762,3|4,,,154.945,155.941,-4.695094,-11.070359,13.416856,-13.989647,L,L,R,L,145.051|149.769|154.945|155.941,ok,"33.209317,-41.977988>10.455418,-1.078684:distinct;54.312755,16.384886>41.088029,-26.823696:side"
508,1241861622,ok,508,route-stress-0508.png,29,false,false,true,0,0,0,0,0,264,9,112,110,-68.040353,-11.32446,gate,inner,1.688858,1.762698,plaza,inner,70.947,3|4,,,106.285,109.723,1.763984,3.617275,14.773218,-9.479502,R,R,R,L,85.573|98.144|106.285|109.723,ok,
509,1097552850,ok,509,route-stress-0509.png,27,false,false,false,1,0,0,1,0,270,4,142,106|35,71.93775,-1.392888,generic,inner,-11.941132,54.756875,generic,inner,100.938,3|4,,,133.614,134.794,0.802158,4.485843,-10.750597,12.984231,R,R,L,R,123.305|127.608|133.614|134.794,ok,"22.545716,2.690982>21.438800,48.526359:side"
510,1912173663,ok,510,route-stress-0510.png,37,false,false,false,0,0,0,0,0,457,7,114,114,84.057535,12.522369,generic,inner,11.686158,-68.886261,generic,inner,108.926,3|4,,,159.997,163.133,5.955207,1.796629,-3.819945,13.731154,R,R,L,R,132.509|155.86|159.997|163.133,ok,
511,1561732175,ok,511,route-stress-0511.png,37,false,false,false,3,0,0,3,0,444,7,261,66|129|43|23,-34.655175,30.956979,generic,inner,-4.669324,-7.5433,plaza,inner,48.8,3|4,,,93.918,96.451,0.55499,1.149001,-5.581071,10.263951,R,R,L,R,56.037|82.95|93.918|96.451,ok,"25.219722,-16.545543>-14.960531,-40.154418:side;-6.840016,0.748981>81.649080,58.493824:side;-2.350236,74.512903>-29.437705,3.805781:side"
512,1817391282,ok,512,route-stress-0512.png,40,false,false,false,5,0,0,5,0,467,11,301,47|65|77|10|41|58,17.033006,46.010194,generic,inner,70.206724,55.164121,generic,inner,53.956,3|4,,,107.769,108.784,5.1104,-6.134121,-6.637013,8.840386,R,L,L,R,63.716|85.908|107.769|108.784,ok,"17.556110,-87.160540>75.038012,-47.750457:side;-4.062723,0.674393>22.658092,-85.922398:side;-30.058707,29.267032>-4.893659,-70.067457:side;-47.066624,-64.038716>-35.695301,10.918253:side;-68.267011,8.039149>-38.350515,-96.476741:side"
513,1264061722,ok,513,route-stress-0513.png,26,true,true,true,3,0,0,3,0,79,10,284,181|38|19|41,63.797141,-36.054542,gate,inner,10.585543,-76.203438,gate,inner,66.659,3|4,,,96.335,98.149,-3.561011,-7.197816,-14.747591,8.250205,L,L,L,R,80.27|87.631|96.335|98.149,ok,"43.218871,-32.524523>-21.806874,-48.684663:side;22.808704,-19.076401>-26.154649,7.363637:side;91.786486,-28.307085>18.960257,-40.585147:side"
514,1702073807,ok,514,route-stress-0514.png,26,false,true,true,4,1,0,3,0,185,7,485,57|141|193|39|48,87.858303,50.66081,outerHighrise,outsideWall,62.636371,-31.195501,gate,inner,85.654,1|2,150.761,154.04,,,6.198138,-13.907154,-16.399801,-5.167408,R,L,L,L,150.761|154.04|163.411|168.257,ok,"-63.835300,-0.379337>-37.236871,-45.168292:side;95.396039,14.970008>70.773605,-30.784072:distinct;-8.093146,4.680502>37.518455,105.403450:side;5.160280,0.430848>68.934038,3.219326:side"
515,1292464294,ok,515,route-stress-0515.png,40,true,true,true,0,0,0,0,0,286,14,165,165,14.421839,-7.272406,park,inner,-87.581906,7.785339,generic,inner,103.109,3|4,,,131.117,131.734,-2.083613,-12.276204,4.699804,-15.325961,L,L,R,L,111.894|117.676|131.117|131.734,ok,
516,2118813013,ok,516,route-stress-0516.png,28,false,true,true,8,0,0,7,1,361,7,481,115|2|77|138|13|90|16|1|17,13.712179,43.430709,generic,inner,-42.434481,-8.763534,generic,inner,76.66,3|4,,,110.012,110.035,12.821711,13.563772,-5.415059,12.073692,R,R,L,R,109.563|109.783|110.012|110.035,ok,"-42.756709,-8.473616>-39.798160,49.195790:side;5.518778,93.050336>32.021455,-12.735009:timeout;-28.566251,-59.285842>-0.616261,1.423857:side;11.121252,-15.373362>73.003395,0.635487:side;-27.834738,-59.216640>4.741674,21.494568:side;21.227610,68.893086>94.499165,23.346761:side;34.633479,16.799504>-65.286439,9.362978:side;73.601541,52.335161>-36.878420,83.916981:side"
517,1222219915,ok,517,route-stress-0517.png,29,false,false,false,0,0,0,0,0,362,15,95,93,-2.664231,-6.455076,plaza,inner,72.878044,-12.427989,generic,inner,75.778,1|2,93.105,95.147,,,7.008645,-9.228913,12.83134,-20.075683,R,L,R,L,93.105|95.147|113.377|118.229,ok,
518,2060607804,ok,518,route-stress-0518.png,30,true,true,true,5,0,0,5,0,372,20,427,143|27|64|5|168|10,26.402339,-10.617271,park,inner,68.327794,3.666627,generic,inner,44.292,2|3,,92.664,94.892,,5.0724,10.044835,-4.143858,10.727336,R,R,L,R,59.874|92.664|94.892|103.342,ok,"32.092430,84.864380>-54.178050,68.871280:side;-17.287483,78.031640>77.102157,60.575091:side;92.068778,17.256283>-8.347968,-4.758191:side;44.659540,57.072112>2.293776,78.837854:side;18.373993,44.564564>-73.548549,35.199138:side"
519,1444786678,ok,519,route-stress-0519.png,35,true,true,true,0,0,0,0,0,231,22,131,130,-0.34797,-98.382643,gate,inner,-75.295318,-58.063495,gate,inner,85.104,2|3,,122.822,133.315,,6.098817,-12.014854,3.879121,-21.403538,R,L,R,L,96.876|122.822|133.315|144.906,ok,
520,1208092667,ok,520,route-stress-0520.png,28,true,false,false,0,0,0,0,0,426,13,95,94,3.186074,64.467524,generic,inner,-61.504469,29.90748,generic,inner,73.343,2|3,,98.936,104.489,,1.494681,8.157306,-14.632657,-6.728236,R,R,L,L,85.999|98.936|104.489|119.08,ok,
521,1842364985,ok,521,route-stress-0521.png,30,true,false,true,1,0,0,1,1,362,12,482,408|71,77.409413,18.214333,outerHighrise,outsideWall,-13.021529,-8.148416,park,inner,94.195,3|4,,,132.338,133.586,-4.53422,-5.957691,2.103805,-9.248744,L,L,R,L,107.67|125.096|132.338|133.586,ok,"1.590949,60.741676>-71.432640,45.211720:side:timeout"
522,993544247,ok,522,route-stress-0522.png,28,true,true,true,2,0,0,2,0,320,8,244,224|13|4,7.603284,-44.488991,generic,inner,6.825653,4.005581,plaza,inner,48.501,3|4,,,80.996,86.463,-7.928156,-0.495571,3.664182,-13.132338,L,L,R,L,65.586|74.854|80.996|86.463,ok,"17.849746,-49.226618>-37.422423,49.554800:side;-1.101907,-65.010627>-25.015917,-4.718865:side"
523,260589087,ok,523,route-stress-0523.png,33,false,true,true,3,0,0,3,0,430,10,370,224|32|102|5,-20.826954,-51.726681,generic,inner,-17.508555,-111.394693,generic,inner,59.76,1|2,84.204,92.439,,,10.975028,-10.815469,-18.078766,-19.666949,R,L,L,L,84.204|92.439|108.982|133.211,ok,"-61.074303,-82.192604>-10.118752,-5.035022:side;-31.497188,-112.889856>-20.450459,-45.860567:side;-32.343841,60.657638>-25.056752,8.012821:side"
524,114817406,ok,524,route-stress-0524.png,30,true,true,false,2,0,0,2,0,176,10,340,154|178|6,-17.369513,-6.547398,generic,inner,-27.981959,-61.979326,generic,inner,56.439,3|4,,,90.138,91.858,-8.722146,2.182289,-1.767459,9.495021,L,R,L,R,77.247|80.053|90.138|91.858,ok,"-14.691030,-3.268714>49.591708,-87.310004:side;-66.556481,-76.536928>-77.485291,-3.134768:side"
525,1479276050,ok,525,route-stress-0525.png,25,false,false,true,3,0,0,3,0,268,8,299,169|58|35|34,-9.601284,-34.072143,generic,inner,-50.404457,-11.688519,gate,inner,46.54,3|4,,,72.398,74.098,2.563232,-1.194768,7.935921,-7.501217,R,L,R,L,52.483|69.606|72.398|74.098,ok,"22.487126,70.367380>-69.353208,-1.467013:side;11.422504,28.634234>71.581105,49.053845:side;84.744789,25.996701>17.414856,22.890493:side"
526,1946387589,ok,526,route-stress-0526.png,31,true,false,true,1,0,0,1,1,392,15,428,404|22,-15.766239,76.140984,gate,inner,51.989501,-10.457325,generic,inner,109.955,3|4,,,131.931,133.507,7.566503,2.732747,-7.76654,9.017112,R,R,L,R,119.138|126.438|131.931|133.507,ok,"-26.378055,4.772346>-56.226391,68.931822:side:timeout"
527,593686137,ok,527,route-stress-0527.png,25,false,true,true,5,0,0,5,0,255,8,516,72|63|15|300|22|38,-70.119883,-42.887935,gate,inner,-16.853451,-22.406267,park,inner,57.068,1|2,78.52,88.412,,,-1.633493,13.12027,-8.089526,-19.03451,L,R,L,L,78.52|88.412|104.273|123.635,ok,"6.635249,-11.882520>-56.773720,39.632674:side;-72.469286,44.087671>2.451454,-9.329664:side;-10.257685,-37.897768>-45.274808,-17.523683:side;-84.910750,83.949750>19.764291,115.662718:side;-70.105004,-42.368081>-33.987883,5.698418:side"
528,1884506461,ok,528,route-stress-0528.png,39,false,false,true,3,0,0,3,0,412,12,322,112|82|64|57,-69.370058,96.088196,outerHighrise,outsideWall,-4.251567,91.095341,gate,inner,65.31,3|4,,,192.272,201.625,4.178584,-11.34078,-10.944261,26.102452,R,L,L,R,130.468|159.489|192.272|201.625,ok,"2.732153,97.838594>-36.205855,12.119723:side;90.198626,21.069055>14.226336,41.459911:side;53.114966,97.634997>-42.792980,51.734976:side"
529,1594764190,ok,529,route-stress-0529.png,27,false,true,true,0,0,0,0,0,341,8,122,121,20.291206,50.40805,generic,inner,57.065987,81.245427,outerHighrise,outsideWall,47.993,3|4,,,116.781,117.884,-16.120915,12.490265,13.368307,-19.522401,L,R,R,L,109.807|115.116|116.781|117.884,ok,
530,661497108,ok,530,route-stress-0530.png,32,false,true,false,0,0,0,0,0,303,7,86,85,-9.779713,11.752485,park,inner,28.735452,-0.561037,park,inner,40.436,3|4,,,79.119,86.069,-5.695252,4.232604,11.486249,-15.080833,L,R,R,L,45.255|49.951|79.119|86.069,ok,
531,493886285,ok,531,route-stress-0531.png,35,true,false,true,1,0,0,1,0,432,17,318,174|142,7.263722,87.025472,outerHighrise,outsideWall,-39.469208,23.734241,generic,inner,78.675,3|4,,,137.101,137.851,14.646868,9.948309,7.834295,-14.661885,R,R,R,L,124.15|133.766|137.101|137.851,ok,"-92.321500,30.364542>-7.352750,-4.627335:side"
532,58113486,ok,532,route-stress-0532.png,37,true,true,true,3,0,0,3,0,389,15,351,92|109|89|56,2.92571,77.466502,generic,inner,24.101515,-29.174417,generic,inner,108.723,3|4,,,137.834,142.734,2.986247,1.833258,-3.251443,11.256181,R,R,L,R,122.171|131.847|137.834|142.734,ok,"-47.274305,-55.357954>26.258523,-100.142638:side;1.688382,46.733772>-80.577301,81.625256:side;52.417393,38.243644>-1.335432,10.655410:side"
533,1018783560,ok,533,route-stress-0533.png,25,false,false,true,0,0,0,0,0,263,13,50,49,2.304494,-6.131092,plaza,inner,-9.682879,-47.639186,gate,inner,43.204,3|4,,,81.328,82.291,-1.45832,-8.374016,2.308624,-16.324843,L,L,R,L,56.308|75.996|81.328|82.291,ok,
534,327442707,ok,534,route-stress-0534.png,40,true,false,true,2,0,0,2,0,625,23,473,81|137|249,100.557639,-1.024596,gate,inner,14.278204,-55.527932,generic,inner,102.053,2|3,,153.337,154.224,,7.007442,-22.610402,22.167284,-12.939405,R,L,R,L,146.298|153.337|154.224|158.406,ok,"-6.597345,86.548408>-74.563935,103.274732:side;-52.462184,20.323575>-110.939837,24.430220:side"
535,2039638910,ok,535,route-stress-0535.png,39,false,true,false,1,0,0,1,0,191,13,194,107|84,-48.373949,-38.191588,generic,inner,13.711027,-107.977979,park,inner,93.406,3|4,,,126.173,126.298,7.920506,-5.692257,-5.242222,13.44848,R,L,L,R,112.834|114.334|126.173|126.298,ok,"-125.618534,-28.752847>-51.107176,-37.747815:side"
536,318614459,ok,536,route-stress-0536.png,28,true,false,true,0,0,0,0,0,333,11,328,325,41.553635,77.859374,outerHighrise,outsideWall,50.016146,-12.893737,gate,inner,91.147,3|4,,,196.378,204.808,-1.361199,11.109601,-25.921522,22.104313,L,R,L,R,135.488|163.057|196.378|204.808,ok,
537,1983035040,ok,537,route-stress-0537.png,39,false,true,true,1,0,0,1,0,255,12,160,104|55,18.647614,-47.978229,generic,inner,8.981127,20.442895,park,inner,69.101,3|4,,,107.073,108.143,-1.150937,-12.535706,-19.235658,11.547812,L,L,L,R,76.281|92.458|107.073|108.143,ok,"54.326893,40.030324>-25.152173,-2.229612:side"
538,1120165485,ok,538,route-stress-0538.png,27,true,false,true,40,2,0,38,0,361,10,1192,214|54|189|49|20|7|12|7|23|7|37|16|52|13|17|37|19|13|13|12|6|8|55|6|8|7|11|10|58|3|11|8|8|28|25|7|14|6|15|27|7,-37.258868,38.640734,generic,inner,74.387215,23.414787,outerHighrise,outsideWall,112.68,1|2,143.127,143.773,,,-16.26115,16.414595,16.607115,1.647763,L,R,R,R,143.127|143.773|145.654|154.359,ok,"26.177750,-30.145199>44.811657,19.027546:side;53.108230,-45.096521>13.454455,0.924475:side;14.292265,37.663677>-57.444401,20.583220:side;-3.668145,27.542340>-57.248488,-27.244862:side;70.103993,37.610355>28.360716,-58.453523:side;52.812723,-47.073439>30.741731,-2.919112:side;36.030009,-38.481958>22.158711,69.542110:side;-11.963033,0.960361>27.707963,-56.942346:side;15.472039,41.642801>-72.004922,-14.667380:side;64.889068,31.733659>32.643907,-37.685310:side;-32.768012,16.342239>-72.059491,39.430040:side;0.965459,-61.165694>32.001325,-30.113780:side;-71.257758,32.809263>30.911511,-3.766593:side;9.097674,10.723810>-9.142233,-61.262859:side;-72.322807,31.192983>-62.120178,-36.692916:side;-1.799470,-2.299920>-17.976827,73.988684:side;-47.855325,57.775357>11.697319,-18.269205:side;20.601387,14.575669>-36.078935,-9.411123:side;47.824097,55.779415>36.549041,-56.071883:side;-55.624870,44.615810>30.136954,-29.982234:side;-56.089580,-30.160611>34.794307,-15.113196:side;-0.948500,0.757849>36.525985,-23.679541:side;-52.000995,-24.116113>-2.517545,51.031271:distinct;33.243973,-27.050939>-18.564927,1.071097:side;77.665947,22.676890>30.436053,-0.503998:side;9.076421,-21.726870>45.079047,28.387840:side;-23.765012,14.380854>-0.108353,-70.763830:side;-53.972046,18.422377>31.045469,-31.556517:side;47.355707,25.141153>-2.208656,-9.478403:distinct;8.126911,-19.728065>4.242207,-66.392286:side;71.817409,35.360193>21.053786,66.095751:side;48.752918,48.902488>32.623268,-28.932595:side;-15.441686,50.162012>64.049116,37.386201:side;8.285216,-44.241210>42.214357,24.800176:side;-1.635315,27.892612>-72.264400,51.804395:side;24.905057,46.777037>-59.838879,70.670948:side;-37.932064,19.913825>27.133720,-54.541055:side;30.993736,-28.530037>-33.819599,-8.824884:side;-57.743815,72.972078>-0.674564,-11.254662:side;18.066120,31.433997>30.492129,-27.227080:side"
539,929207158,ok,539,route-stress-0539.png,37,true,false,false,0,0,0,0,0,563,13,227,225,-83.290111,36.506405,generic,inner,28.901213,11.286334,generic,inner,114.991,3|4,,,145.738,145.834,-1.196532,-3.655809,-13.480815,10.227061,L,L,L,R,140.205|144.974|145.738|145.834,ok,
540,612058825,ok,540,route-stress-0540.png,36,false,true,true,0,0,0,0,0,305,11,149,149,-44.890334,81.589509,outerHighrise,outsideWall,56.176529,51.130211,gate,inner,105.557,3|4,,,156.866,156.887,-2.001547,-4.449319,21.72075,-16.523032,L,L,R,L,144.837|151.459|156.866|156.887,ok,
541,570711928,ok,541,route-stress-0541.png,30,true,true,true,4,0,0,4,0,432,10,373,98|44|192|5|28,33.682873,11.141516,generic,inner,40.42381,56.64388,gate,inner,45.999,3|4,,,82.983,88.399,-4.473998,1.831461,5.887642,-10.337565,L,R,R,L,53.641|65.005|82.983|88.399,ok,"-75.909397,54.462533>-71.114285,-22.993553:side;-11.005419,-57.870888>-65.750029,-28.820431:side;8.941354,24.710099>-87.508857,39.322166:side;-17.618406,30.063994>-65.853413,14.680133:side"
542,1308457074,ok,542,route-stress-0542.png,38,true,false,true,1,0,0,1,0,487,18,282,226|52,-80.912277,61.945843,outerHighrise,outsideWall,-19.266311,68.446271,gate,inner,61.988,3|4,,,103.93,104.92,0.495633,0.122878,4.653916,-9.347467,R,R,R,L,86.35|93.212|103.93|104.92,ok,"41.230089,109.201309>-39.667772,23.368389:side"
543,2042729219,ok,543,route-stress-0543.png,26,false,false,true,8,0,0,8,1,309,7,467,408|10|4|4|7|4|6|5|5,29.420604,25.933138,generic,inner,16.680612,-27.997809,generic,inner,55.415,3|4,,,105.292,107.514,-0.981813,-6.894005,5.813267,-8.540494,L,L,R,L,78.401|90.361|105.292|107.514,ok,"43.147808,20.847282>-45.581630,61.427968:side:timeout;76.452075,17.835751>1.264778,79.309513:side;7.912017,18.893145>-33.709787,10.500430:side;37.224358,-1.180378>-13.775777,59.426162:side;14.688630,-22.962710>-48.955975,-6.023046:side;-73.792728,5.020616>6.344256,62.714363:side;6.498082,79.830374>23.183340,39.265680:side;-13.266633,26.440541>-47.896977,-10.357784:side"
544,531609942,ok,544,route-stress-0544.png,32,true,true,true,0,0,0,0,0,426,12,152,150,-25.61822,9.59078,generic,inner,-56.906084,75.461721,outerHighrise,outsideWall,72.924,2|3,,108.984,109.159,,-9.272527,-13.649113,1.119425,7.799389,L,L,R,R,100.034|108.984|109.159|109.878,ok,
545,210020185,ok,545,route-stress-0545.png,39,false,true,true,1,0,0,1,0,250,11,226,119|105,-9.465302,-8.77779,park,inner,-70.704855,42.402497,gate,inner,79.81,3|4,,,112.569,112.729,-2.101456,1.417267,15.292903,-15.028347,L,R,R,L,93.122|97.249|112.569|112.729,ok,"3.650760,83.656001>-46.409187,34.291433:side"
546,276365225,ok,546,route-stress-0546.png,29,true,true,false,5,0,0,5,0,281,7,466,95|20|281|32|23|10,-47.441137,32.595842,generic,inner,-11.727261,13.561984,park,inner,40.469,2|3,,66.313,68.244,,7.508585,9.936584,-8.312393,3.470353,R,R,L,R,62.368|66.313|68.244|71.468,ok,"-21.899764,-47.412336>-16.572922,9.139902:side;-42.849528,-93.834838>13.741839,-71.565876:side;-27.494971,-27.542720>1.319022,-64.557431:side;-53.538080,-93.590666>-34.812047,3.890286:side;-21.290488,-61.497179>-13.233006,44.183808:side"
